user_id,initial_access,weekday,access_time,user_age,viewed_screens,screen_count,played_game,premium_features_used,subscription_status,subscription_date,engagement_score,device_type,os_version,location,referral_source,session_duration,purchases,total_spend,retention_days,customer_segment
19253,2023-03-08,2,16:26,54,"help,checkout,discover",13,1,1,1,2023-03-30,61,mobile,macOS 14,Asia,organic,70,0,0.0,295,basic
19254,2023-08-26,4,11:12,61,"analytics,profile",7,0,0,0,,45,mobile,Windows 11,Asia,social_media,111,1,37.49,185,free_tier
19255,2023-03-13,0,13:25,32,"messages,notifications,home,checkout,help",10,1,1,0,,81,tablet,Android 12,South America,email,1566,3,86.7,298,free_tier
19256,2023-04-05,5,10:10,61,"profile,help,checkout",11,0,0,1,2023-04-22,100,desktop,Android 13,South America,organic,1584,4,33.17,122,basic
19257,2023-10-31,1,05:00,39,"profile,groups",13,0,1,0,,18,mobile,Android 13,South America,organic,159,4,332.17,45,basic
19258,2023-11-22,3,23:19,29,"calendar,search",18,1,1,1,2023-12-11,64,tablet,iOS 16,South America,email,1629,4,256.06,69,enterprise
19259,2023-03-19,3,07:07,44,"home,profile",14,1,0,1,2023-04-04,18,tablet,iOS 16,North America,friend,878,2,97.43,341,enterprise
19260,2023-03-08,0,17:53,36,"groups,search,checkout,help,notifications",14,0,1,1,2023-03-21,50,tablet,Windows 11,North America,friend,793,3,235.05,271,enterprise
19261,2023-06-25,3,12:57,64,"profile,settings,messages",17,1,1,1,2023-07-24,23,mobile,Android 12,Africa,organic,1256,3,193.98,258,basic
19262,2023-11-17,3,13:46,42,"search,feed,library,messages,calendar,home",15,0,0,0,,76,mobile,iOS 16,Asia,organic,680,4,271.73,41,basic
19263,2023-06-21,4,03:18,27,"checkout,messages,library",9,1,1,1,2023-07-13,3,tablet,Android 12,Africa,email,591,3,141.1,194,enterprise
19264,2023-09-12,3,12:40,52,"analytics,help,feed,calendar,profile",2,0,1,1,2023-09-28,55,mobile,Windows 11,North America,email,1097,4,17.53,184,premium
19265,2023-03-04,3,15:59,61,"search,feed,analytics,discover,library,settings,help,checkout",15,1,0,0,,57,desktop,Android 13,North America,organic,1072,0,0.0,255,basic
19266,2023-10-29,4,08:33,29,"settings,checkout,groups,search,messages,profile,notifications,library",4,0,0,1,2023-11-01,31,tablet,iOS 16,Europe,friend,1496,0,0.0,209,premium
19267,2023-09-03,5,20:30,25,"home,groups,calendar,help",15,0,1,1,2023-09-28,42,tablet,Windows 11,Europe,friend,1107,2,71.27,260,premium
19268,2023-07-11,3,09:06,28,"feed,checkout,settings,discover,search,library,notifications",3,0,0,1,2023-08-02,93,tablet,Android 12,South America,paid_ad,724,3,207.21,66,free_tier
19269,2023-11-25,5,08:39,56,search,18,1,0,1,2023-12-14,90,mobile,Android 12,North America,email,878,4,331.91,261,basic
19270,2023-03-12,4,19:50,36,"library,groups",16,0,0,0,,75,tablet,iOS 17,Africa,email,589,1,93.16,295,premium
19271,2023-08-17,1,00:32,40,friends,11,1,0,1,2023-08-18,63,mobile,Android 12,Africa,friend,860,2,149.96,66,premium
19272,2023-03-04,3,19:39,41,"checkout,groups,messages,discover",1,1,1,1,2023-03-21,49,mobile,Android 12,Africa,social_media,248,0,0.0,48,basic
19273,2023-10-24,0,03:27,32,"library,discover,profile,notifications,analytics,help",12,0,1,0,,38,mobile,iOS 17,Oceania,organic,1602,4,16.16,38,free_tier
19274,2023-09-02,2,21:03,37,"settings,library",16,0,1,1,2023-09-08,74,mobile,iOS 16,Oceania,friend,420,0,0.0,210,enterprise
19275,2023-01-07,1,14:33,42,"library,messages",10,1,0,0,,58,tablet,iOS 17,Africa,friend,1449,3,240.19,215,free_tier
19276,2023-09-17,3,16:39,31,"settings,analytics,library,messages,home,search,groups",11,1,0,1,2023-10-02,33,desktop,Android 13,Africa,organic,781,2,63.49,266,free_tier
19277,2023-03-30,0,15:05,27,"checkout,feed,profile,library,messages,help,friends,groups",10,1,0,1,2023-04-02,17,tablet,macOS 14,Europe,organic,1747,1,28.69,95,enterprise
19278,2023-06-26,2,00:04,46,"profile,settings",12,1,0,1,2023-07-12,33,tablet,iOS 16,Asia,email,1738,1,89.97,267,free_tier
19279,2023-07-23,4,18:17,64,"profile,help,notifications,home,discover,library,groups,search",10,0,1,1,2023-08-08,44,tablet,Android 12,Oceania,paid_ad,1393,2,60.19,22,premium
19280,2023-05-14,3,02:33,29,"analytics,profile,discover,friends",1,1,0,1,2023-05-31,91,desktop,iOS 17,North America,organic,1520,1,5.06,167,basic
19281,2023-03-23,6,01:00,50,"settings,help,search,groups,messages,profile",10,1,0,0,,9,tablet,Android 12,Oceania,paid_ad,346,3,159.19,237,free_tier
19282,2023-01-21,5,02:50,40,"checkout,friends",6,0,0,1,2023-02-08,49,tablet,macOS 14,Africa,paid_ad,1577,2,61.12,149,enterprise
19283,2023-05-08,5,03:34,31,"profile,feed,groups,search,home,friends,messages,settings,notifications",10,0,1,0,,12,mobile,iOS 17,South America,social_media,1459,3,113.18,55,basic
19284,2023-07-14,4,07:43,40,"settings,checkout,home,calendar,feed,discover,help,search",16,1,1,0,,42,desktop,Android 13,Oceania,paid_ad,1601,1,87.03,254,basic
19285,2023-07-13,1,03:13,54,"profile,settings,discover,groups",17,0,1,0,,16,tablet,Android 13,Oceania,paid_ad,912,4,212.97,210,basic
19286,2023-07-03,5,09:48,39,"library,profile,home",8,0,0,1,2023-07-19,99,tablet,iOS 16,Africa,friend,1198,0,0.0,240,basic
19287,2023-09-04,2,17:06,46,notifications,11,0,1,1,2023-09-26,79,mobile,Windows 11,Asia,paid_ad,1607,0,0.0,36,premium
19288,2023-12-27,5,12:21,53,"notifications,discover,messages,library,analytics",3,0,0,1,2023-12-30,3,desktop,Android 12,North America,friend,1726,0,0.0,31,premium
19289,2023-12-26,6,12:53,19,"library,discover,calendar",13,1,1,0,,32,desktop,Android 12,Africa,friend,566,1,68.16,332,enterprise
19290,2023-11-20,6,01:07,37,"feed,calendar,checkout,profile",13,1,1,0,,68,tablet,iOS 17,South America,paid_ad,331,2,33.38,122,enterprise
19291,2023-06-09,2,20:53,22,"notifications,settings",13,1,1,1,2023-06-10,19,desktop,macOS 14,Oceania,friend,975,0,0.0,128,premium
19292,2023-07-13,5,19:10,44,"messages,notifications,feed,library,analytics,groups,checkout,help,home",6,0,0,0,,62,tablet,iOS 17,Asia,friend,1253,4,237.56,152,premium
19293,2023-04-20,4,01:43,20,"profile,help,search,messages",11,0,0,0,,41,tablet,macOS 14,Europe,social_media,1084,2,45.93,316,basic
19294,2023-03-07,4,04:52,35,"settings,analytics,discover,feed",7,0,0,1,2023-03-24,5,desktop,iOS 17,Africa,paid_ad,707,0,0.0,1,basic
19295,2023-09-11,5,15:29,30,"search,friends,home,calendar,settings",8,1,0,0,,61,mobile,Android 13,Asia,organic,1347,0,0.0,173,premium
19296,2023-10-10,6,00:11,39,"home,notifications,friends,groups,calendar,feed,settings,help",10,0,0,0,,22,mobile,Windows 11,Asia,friend,786,3,168.9,330,basic
19297,2023-03-01,1,04:00,30,"feed,checkout,search,discover,messages,profile,settings,notifications",8,0,0,1,2023-03-30,61,desktop,macOS 14,Asia,email,1078,3,172.42,229,premium
19298,2023-04-28,0,02:58,29,"analytics,library,profile,discover,messages",14,1,1,0,,90,desktop,Android 13,Europe,friend,878,1,81.77,229,basic
19299,2023-02-13,6,03:08,49,"groups,home,notifications,feed",19,0,0,0,,52,tablet,Windows 11,Asia,organic,444,1,49.52,68,enterprise
19300,2023-07-29,5,21:48,53,"analytics,groups,messages,home,settings,library,checkout",17,1,1,1,2023-08-21,34,tablet,Android 12,Africa,friend,866,2,100.17,339,free_tier
19301,2023-02-05,6,11:50,24,"search,calendar,profile",2,0,1,1,2023-02-15,6,tablet,macOS 14,Europe,organic,892,0,0.0,353,premium
19302,2023-01-19,6,02:29,23,calendar,3,0,0,0,,78,mobile,Android 12,South America,organic,1268,0,0.0,340,enterprise
19303,2023-04-01,3,19:09,57,"friends,settings,messages",7,0,1,0,,92,desktop,macOS 14,Oceania,paid_ad,1138,3,123.77,248,free_tier
19304,2023-10-28,0,19:39,54,"calendar,help,groups,search,notifications,friends,home",1,1,0,0,,86,tablet,iOS 17,South America,social_media,642,2,99.09,232,basic
19305,2023-07-31,6,02:10,23,"analytics,notifications,discover,profile,feed,home",13,1,1,1,2023-08-25,46,mobile,Android 12,Asia,friend,568,1,46.33,305,free_tier
19306,2023-08-10,5,14:51,42,feed,5,1,1,1,2023-08-24,6,mobile,iOS 17,Africa,friend,1177,4,335.59,295,basic
19307,2023-08-05,6,11:34,44,"library,discover",10,1,1,1,2023-08-24,37,tablet,Windows 11,Asia,organic,819,3,175.55,120,basic
19308,2023-08-11,2,06:53,22,"search,notifications,help",14,0,0,0,,63,mobile,iOS 17,Europe,social_media,309,2,128.93,304,basic
19309,2023-04-08,3,00:41,36,"friends,calendar,library,discover,settings",10,1,1,1,2023-05-01,8,desktop,iOS 17,Africa,organic,1335,3,182.81,285,premium
19310,2023-01-19,1,16:37,26,"discover,search,calendar,library,messages,feed,profile,groups,friends",2,0,0,1,2023-02-14,40,tablet,iOS 16,Africa,organic,1158,0,0.0,90,enterprise
19311,2023-10-24,0,18:56,57,"checkout,settings,profile,friends,library,help,search,analytics",12,1,0,1,2023-10-26,36,mobile,Windows 11,Oceania,paid_ad,578,4,80.31,100,premium
19312,2023-01-26,0,11:28,18,home,15,1,0,0,,4,desktop,Android 13,Africa,paid_ad,1043,0,0.0,252,premium
19313,2023-01-28,3,01:43,63,"analytics,messages,library,help,groups,settings,friends,discover",4,0,0,1,2023-02-20,81,tablet,Android 12,South America,paid_ad,1454,1,64.18,324,premium
19314,2023-03-05,1,18:08,26,"search,groups,help,calendar",14,1,1,0,,62,tablet,Android 12,North America,email,1232,2,79.85,182,enterprise
19315,2023-11-20,6,05:16,56,"profile,search,feed,analytics,settings",8,1,1,0,,88,tablet,Android 13,Africa,friend,338,2,139.65,160,premium
19316,2023-08-11,5,01:38,27,"analytics,friends,settings,notifications,search",18,0,1,0,,10,mobile,iOS 16,Europe,organic,1098,4,334.05,91,basic
19317,2023-03-21,1,05:13,60,"messages,groups,search",14,1,0,0,,75,mobile,Android 12,South America,paid_ad,53,1,73.35,167,free_tier
19318,2023-02-20,5,16:25,31,"checkout,calendar,help,home,friends,profile,search,groups",4,0,1,1,2023-03-04,79,desktop,iOS 17,Asia,friend,901,3,17.96,18,premium
19319,2023-04-12,0,17:05,63,"help,library,checkout",1,1,1,0,,62,mobile,iOS 17,South America,paid_ad,1565,1,94.32,255,basic
19320,2023-06-25,6,11:37,57,notifications,14,0,0,1,2023-07-05,96,desktop,Android 13,Oceania,social_media,1555,0,0.0,139,enterprise
19321,2023-01-10,5,21:13,42,"library,notifications,friends,home,groups",17,0,0,1,2023-01-13,71,mobile,Android 12,North America,paid_ad,1281,4,163.8,284,enterprise
19322,2023-08-25,0,12:08,36,"profile,help,friends,home,analytics,checkout,search,discover",16,1,0,0,,11,desktop,Android 13,Europe,email,1089,4,393.36,8,enterprise
19323,2023-04-10,4,17:41,34,"notifications,search,messages,calendar,discover,profile",2,0,0,0,,36,desktop,Android 13,Africa,social_media,792,3,285.0,237,basic
19324,2023-08-16,3,09:26,35,"friends,feed,analytics,checkout,messages",13,1,0,1,2023-09-13,80,tablet,macOS 14,Europe,paid_ad,156,0,0.0,224,free_tier
19325,2023-03-05,6,13:08,63,library,6,0,1,0,,55,mobile,Windows 11,Oceania,social_media,1417,0,0.0,12,enterprise
19326,2023-01-19,1,08:25,57,"friends,groups,settings",14,0,0,0,,33,desktop,iOS 17,Oceania,organic,537,0,0.0,58,free_tier
19327,2023-11-28,2,08:34,26,"library,profile,analytics",5,0,1,0,,35,mobile,iOS 17,Asia,friend,1498,3,195.0,144,premium
19328,2023-11-14,3,08:44,18,"profile,discover,notifications,friends,groups,home,help,analytics,search",12,0,0,1,2023-12-13,48,tablet,Android 12,Europe,paid_ad,1709,1,24.52,298,enterprise
19329,2023-05-21,5,09:56,23,"profile,analytics,feed,groups,notifications,library,messages,checkout",13,1,0,1,2023-06-10,95,desktop,iOS 16,Europe,social_media,953,2,126.17,356,basic
19330,2023-01-25,4,02:29,55,"library,discover,groups,search,feed,home,checkout,analytics,friends",16,0,1,0,,39,desktop,Android 12,Oceania,paid_ad,1133,4,392.85,148,basic
19331,2023-08-16,3,19:03,55,"discover,library",7,1,1,0,,97,mobile,iOS 16,Asia,paid_ad,540,4,341.78,274,enterprise
19332,2023-03-30,0,13:44,56,"help,profile,notifications,groups,calendar,checkout,discover,search,friends",12,0,1,0,,37,desktop,Windows 11,Europe,social_media,1365,3,188.13,219,enterprise
19333,2023-04-02,3,19:38,34,"notifications,checkout,calendar,discover,messages,feed,profile,library",15,0,1,1,2023-04-07,42,tablet,iOS 16,South America,email,1499,3,125.54,250,basic
19334,2023-02-11,6,20:06,26,"home,discover,calendar",17,1,0,1,2023-02-15,8,desktop,iOS 17,South America,email,993,1,61.35,62,free_tier
19335,2023-10-22,5,05:54,28,"library,calendar,feed,discover,profile,settings,checkout,notifications",5,1,0,0,,6,tablet,Android 13,Africa,social_media,209,2,17.58,285,premium
19336,2023-03-22,3,07:05,35,"calendar,discover,search,home,feed",12,0,0,1,2023-04-01,55,tablet,Android 13,Oceania,paid_ad,1415,3,25.01,177,basic
19337,2023-04-17,6,03:59,62,"feed,settings,search,home,notifications,calendar,groups,messages,analytics",8,1,0,1,2023-04-18,100,desktop,Windows 11,South America,paid_ad,890,3,201.45,6,enterprise
19338,2023-04-21,3,04:56,63,"discover,groups",9,0,0,0,,12,desktop,iOS 17,North America,friend,239,2,133.42,139,basic
19339,2023-10-04,5,17:33,54,notifications,12,1,1,1,2023-10-10,61,tablet,Android 12,Europe,paid_ad,1025,4,88.84,10,basic
19340,2023-08-02,2,21:55,24,"notifications,feed",14,1,1,0,,10,tablet,macOS 14,Europe,friend,1759,4,96.51,103,premium
19341,2023-08-19,4,13:55,52,"feed,notifications",8,0,1,0,,14,desktop,Android 12,Asia,organic,1139,4,82.27,110,free_tier
19342,2023-11-02,3,23:13,61,"library,settings,friends,checkout,feed,home",9,1,0,0,,78,tablet,Android 12,Africa,friend,1160,1,65.26,171,free_tier
19343,2023-05-01,3,04:10,24,"settings,home,checkout,discover,groups,friends,feed,help,library",15,1,1,0,,61,desktop,iOS 16,Oceania,organic,635,1,42.41,334,premium
19344,2023-05-14,2,19:34,56,"checkout,feed,discover,home,search,calendar,library,friends,profile",3,1,0,0,,93,tablet,Android 13,South America,friend,699,0,0.0,163,free_tier
19345,2023-11-02,1,15:51,28,"home,notifications,discover,analytics,feed,profile",1,0,0,1,2023-12-01,89,tablet,iOS 16,Africa,friend,76,4,228.69,32,premium
19346,2023-07-27,3,07:19,27,"feed,notifications,profile",6,1,1,1,2023-08-25,81,mobile,iOS 17,South America,friend,1047,2,168.02,261,enterprise
19347,2023-09-14,6,14:13,51,"home,profile,settings,library",16,1,1,0,,74,mobile,Windows 11,Asia,friend,1046,0,0.0,252,free_tier
19348,2023-07-04,5,13:07,41,"help,groups,checkout,profile,messages",10,1,0,0,,31,tablet,iOS 17,North America,email,240,2,124.74,229,premium
19349,2023-10-13,6,23:32,29,"groups,search",14,0,0,0,,52,tablet,Android 13,Europe,paid_ad,178,0,0.0,143,basic
19350,2023-12-29,5,15:26,26,"checkout,notifications,search,discover,profile,library,home,help,messages",8,0,1,1,2024-01-14,41,mobile,Android 12,Europe,social_media,1737,1,90.53,106,basic
19351,2023-06-29,3,11:13,39,messages,2,0,0,0,,63,tablet,Android 13,North America,organic,467,2,111.94,4,enterprise
19352,2023-02-17,1,08:45,55,calendar,1,1,0,1,2023-02-18,36,desktop,iOS 17,Europe,paid_ad,112,0,0.0,199,free_tier
19353,2023-03-28,5,12:50,63,"calendar,library,checkout,settings,analytics",7,0,1,1,2023-04-19,83,mobile,iOS 16,Africa,organic,748,4,399.8,233,enterprise
19354,2023-01-19,6,21:29,49,"groups,feed,help,calendar",16,0,1,0,,34,tablet,Android 13,North America,social_media,1762,0,0.0,247,basic
19355,2023-02-15,6,15:50,25,"settings,help,groups,home,messages,checkout",18,0,0,0,,22,desktop,iOS 16,North America,social_media,310,1,55.73,360,premium
19356,2023-02-25,3,16:22,38,"friends,help,analytics,home,messages,library,feed,notifications,discover",3,1,0,0,,84,tablet,macOS 14,North America,social_media,1215,3,147.35,340,enterprise
19357,2023-08-17,3,04:27,33,home,13,1,1,0,,57,desktop,Android 13,Africa,organic,878,2,194.26,182,free_tier
19358,2023-05-25,3,02:59,50,settings,3,1,1,1,2023-05-27,100,desktop,iOS 16,Africa,social_media,1509,2,111.28,332,premium
19359,2023-04-02,4,22:32,59,"calendar,friends,analytics,notifications,help,library,messages",1,1,0,1,2023-04-05,66,tablet,iOS 17,North America,friend,1467,4,11.77,41,basic
19360,2023-03-23,5,21:38,42,"notifications,library,feed",13,0,1,1,2023-03-30,26,desktop,macOS 14,South America,social_media,355,4,162.53,144,premium
19361,2023-08-13,0,06:20,56,"friends,notifications,checkout",15,1,0,1,2023-08-19,27,mobile,Android 13,Africa,social_media,790,1,26.76,9,premium
19362,2023-03-20,4,22:58,23,"help,settings,friends,library,checkout,notifications,analytics,messages,search",3,0,1,1,2023-04-11,29,tablet,iOS 17,Europe,organic,1168,0,0.0,344,premium
19363,2023-05-30,1,16:29,21,"analytics,notifications,friends,discover,groups",5,0,1,1,2023-06-21,42,tablet,macOS 14,Africa,friend,775,3,153.3,358,enterprise
19364,2023-12-27,4,06:44,40,"feed,calendar,friends,settings,profile,search,messages",13,1,0,0,,82,mobile,iOS 16,Asia,friend,873,2,95.45,188,basic
19365,2023-10-10,6,12:41,26,"discover,notifications,checkout,calendar,friends,settings",2,1,1,1,2023-11-05,65,tablet,Android 12,Asia,email,77,0,0.0,275,free_tier
19366,2023-11-07,4,19:33,53,notifications,2,0,1,0,,44,tablet,Android 13,Africa,email,1776,0,0.0,129,free_tier
19367,2023-06-09,2,05:06,28,"home,discover,search,checkout",10,1,1,0,,100,tablet,iOS 16,Europe,email,193,2,59.01,189,premium
19368,2023-11-12,1,12:28,52,"notifications,help,analytics,groups,discover,friends,settings,home",7,0,0,0,,49,tablet,Windows 11,Asia,social_media,720,1,13.18,252,enterprise
19369,2023-12-31,1,22:07,29,"library,calendar,profile,help,notifications,analytics,feed",4,1,0,0,,52,desktop,Android 12,Oceania,paid_ad,83,0,0.0,112,free_tier
19370,2023-06-05,1,20:12,52,"feed,search,library,friends,messages",11,0,1,0,,23,mobile,macOS 14,Asia,friend,208,4,171.9,153,basic
19371,2023-06-05,4,10:09,24,"messages,feed,help,checkout,calendar",2,1,0,1,2023-06-29,38,mobile,iOS 16,Europe,social_media,201,4,199.23,348,free_tier
19372,2023-07-21,1,23:03,46,"notifications,friends,checkout,feed,home,messages,help,groups,calendar",19,1,1,0,,39,mobile,macOS 14,Oceania,friend,144,4,291.82,58,basic
19373,2023-12-07,5,09:30,38,"messages,search,library,feed,analytics,calendar,groups,home,discover",15,1,0,0,,77,mobile,macOS 14,Asia,organic,173,1,66.52,132,premium
19374,2023-12-08,2,16:59,20,"profile,checkout,feed,settings,groups,help",17,0,0,1,2023-12-20,99,desktop,macOS 14,South America,paid_ad,1178,1,26.12,22,basic
19375,2023-04-27,3,07:51,41,"friends,notifications,calendar,discover,analytics,messages,feed,settings,groups",5,0,1,0,,91,desktop,Windows 11,Oceania,paid_ad,1597,0,0.0,72,basic
19376,2023-06-03,4,04:19,47,"home,feed,search,analytics,friends,discover,messages",8,1,1,1,2023-06-21,96,desktop,iOS 17,South America,email,59,3,184.84,19,basic
19377,2023-12-30,3,14:54,44,"groups,library,notifications,settings,friends,feed",11,1,0,1,2024-01-09,7,tablet,Android 13,Europe,email,202,4,62.19,83,enterprise
19378,2023-11-27,3,09:50,46,"friends,profile",9,0,0,0,,86,mobile,Windows 11,Africa,organic,906,1,50.26,200,enterprise
19379,2023-04-29,4,17:57,47,"feed,home,profile",6,1,1,1,2023-05-25,54,tablet,Android 13,Europe,email,578,2,132.13,47,basic
19380,2023-07-18,5,11:33,53,"messages,library,analytics,discover,groups,settings,notifications,calendar,friends",12,1,0,1,2023-08-04,99,tablet,iOS 16,Europe,organic,331,3,176.53,299,basic
19381,2023-09-20,4,06:10,40,checkout,9,0,1,0,,95,tablet,iOS 17,Oceania,email,228,3,162.33,278,basic
19382,2023-07-03,1,14:11,54,"help,notifications,groups,feed,discover,home,analytics",14,1,0,1,2023-07-04,15,tablet,iOS 16,South America,organic,1139,4,65.97,134,free_tier
19383,2023-05-28,2,09:12,43,notifications,15,1,0,1,2023-05-31,47,mobile,iOS 17,Europe,social_media,609,3,103.93,269,free_tier
19384,2023-06-15,4,21:33,53,"analytics,search,notifications,checkout,feed,home,discover",15,1,0,0,,85,tablet,iOS 16,North America,paid_ad,1762,0,0.0,115,free_tier
19385,2023-03-16,3,23:29,45,"settings,profile,home,checkout,discover,friends,help,calendar",2,1,0,0,,82,mobile,Android 12,North America,social_media,295,4,266.8,264,basic
19386,2023-08-24,4,14:53,54,"profile,settings,discover",19,0,1,0,,12,tablet,iOS 17,South America,paid_ad,1651,2,67.58,11,basic
19387,2023-11-10,2,07:37,21,"analytics,library",5,0,1,1,2023-11-11,84,mobile,Windows 11,Africa,organic,534,4,235.73,319,enterprise
19388,2023-09-29,0,03:39,46,"search,feed,checkout,messages,settings",6,0,0,1,2023-10-12,60,tablet,Android 13,Africa,organic,341,0,0.0,269,premium
19389,2023-06-28,5,19:21,61,"feed,profile,home",12,1,0,1,2023-07-02,88,desktop,iOS 16,Oceania,paid_ad,250,4,243.47,46,premium
19390,2023-10-10,3,04:31,31,"feed,library,notifications,calendar,messages,discover,analytics",14,1,1,1,2023-10-25,31,tablet,macOS 14,Europe,organic,1479,4,393.56,284,enterprise
19391,2023-02-20,0,19:22,61,"feed,profile",1,0,1,0,,5,desktop,iOS 16,North America,friend,218,1,56.72,213,free_tier
19392,2023-03-16,0,07:45,62,"analytics,discover,search,groups,profile,feed,help",18,1,1,1,2023-03-18,45,desktop,Android 13,Asia,paid_ad,1182,3,21.56,54,basic
19393,2023-05-24,6,21:48,54,"notifications,library",6,1,0,0,,53,mobile,Windows 11,Asia,social_media,1163,2,189.55,286,enterprise
19394,2023-12-09,2,22:51,50,"friends,library,settings,profile,help,calendar,messages",7,1,1,1,2023-12-23,29,tablet,macOS 14,Oceania,social_media,920,2,178.42,262,basic
19395,2023-07-07,5,01:18,48,"settings,friends,analytics,search,groups,checkout,profile",9,1,1,0,,41,desktop,macOS 14,Africa,friend,1300,4,83.27,59,enterprise
19396,2023-05-03,4,03:13,31,"search,home,calendar,settings",19,1,0,0,,74,tablet,iOS 16,North America,friend,1767,1,48.29,239,free_tier
19397,2023-11-28,0,06:56,42,"friends,help,profile",15,1,1,1,2023-12-03,92,desktop,iOS 17,Europe,friend,1061,1,87.07,149,premium
19398,2023-09-08,6,15:09,26,"analytics,home,checkout,help,groups,messages,feed,discover,profile",15,1,0,1,2023-09-09,90,mobile,Android 12,Africa,organic,1724,3,44.72,183,enterprise
19399,2023-10-23,1,10:21,42,messages,1,1,1,1,2023-10-30,28,mobile,Android 12,Europe,organic,618,3,87.53,278,enterprise
19400,2023-11-19,4,04:56,58,"settings,checkout,calendar,help",14,0,0,0,,25,tablet,Windows 11,Asia,friend,1793,3,17.93,8,basic
19401,2023-05-10,5,11:23,63,"friends,groups,home,library",17,0,1,0,,19,desktop,Android 12,Oceania,paid_ad,1321,3,266.34,15,enterprise
19402,2023-09-09,3,23:23,42,"home,checkout,library,friends,messages,search,discover,groups",10,1,0,1,2023-09-18,41,desktop,Android 13,Europe,email,1160,1,11.57,170,premium
19403,2023-12-24,4,14:23,47,"calendar,home,groups,friends",17,0,0,1,2024-01-19,98,mobile,Android 13,Africa,email,787,3,259.97,279,premium
19404,2023-06-29,2,23:41,37,"notifications,messages,friends,search,home",19,0,1,0,,90,desktop,Android 12,Oceania,organic,729,2,38.07,115,basic
19405,2023-12-15,6,22:33,40,"notifications,groups,friends,settings",1,0,0,1,2024-01-05,63,tablet,iOS 16,Europe,paid_ad,1133,4,220.86,215,premium
19406,2023-04-20,2,17:42,18,help,4,1,0,0,,45,desktop,iOS 17,Europe,friend,1715,4,337.97,201,free_tier
19407,2023-12-04,3,04:05,32,"help,friends,search,settings,messages,feed,notifications,library",12,1,0,0,,45,mobile,macOS 14,Africa,email,803,4,16.85,231,free_tier
19408,2023-03-19,3,12:24,38,"discover,messages",1,0,0,0,,40,desktop,iOS 16,Africa,friend,1466,3,253.26,38,enterprise
19409,2023-01-02,3,16:58,47,"analytics,notifications,search,friends,calendar",19,0,1,1,2023-01-03,95,mobile,macOS 14,Africa,email,169,0,0.0,319,enterprise
19410,2023-11-17,6,15:54,28,"feed,library",11,1,0,0,,15,desktop,Android 12,Africa,email,1778,2,152.58,248,basic
19411,2023-10-03,6,22:55,43,"groups,discover,checkout,messages,feed",10,1,0,1,2023-10-11,45,tablet,Android 13,North America,organic,980,1,42.93,330,premium
19412,2023-10-17,2,00:59,47,"feed,help,library,settings",8,1,0,0,,12,mobile,iOS 17,South America,friend,1027,2,64.62,343,basic
19413,2023-10-24,5,12:41,26,"checkout,calendar,library,help,friends,notifications",18,0,0,1,2023-11-16,16,mobile,Android 13,Africa,organic,709,2,58.28,276,basic
19414,2023-06-18,6,12:19,22,"messages,settings,notifications",17,0,1,1,2023-07-08,53,desktop,macOS 14,Oceania,organic,1548,4,368.49,12,free_tier
19415,2023-08-28,5,20:49,64,"help,notifications,home,discover,settings,groups",10,0,1,0,,16,desktop,iOS 16,North America,friend,723,4,147.99,190,free_tier
19416,2023-01-23,6,17:26,64,"settings,analytics",16,0,0,0,,39,tablet,Android 13,North America,friend,659,0,0.0,172,free_tier
19417,2023-10-21,4,03:34,51,"calendar,settings,groups",1,0,1,1,2023-11-13,62,tablet,Android 12,Africa,organic,1503,1,41.89,5,free_tier
19418,2023-06-21,0,15:28,50,"discover,notifications",7,0,0,0,,18,desktop,macOS 14,Asia,friend,1775,0,0.0,200,premium
19419,2023-11-19,0,06:06,51,"discover,search,home,groups,library",10,1,1,0,,36,mobile,iOS 17,Oceania,social_media,809,1,7.63,172,basic
19420,2023-11-14,1,01:47,18,"home,help,library,settings,profile",17,1,0,0,,16,mobile,iOS 17,Oceania,paid_ad,406,2,162.89,5,premium
19421,2023-10-13,2,04:52,32,"analytics,friends,discover,notifications,feed,checkout,help,calendar",5,1,1,0,,66,mobile,Android 12,Asia,organic,1520,4,289.65,189,basic
19422,2023-12-09,3,07:07,48,"feed,checkout,friends,settings,messages,search",9,1,0,0,,5,mobile,iOS 17,North America,paid_ad,1072,4,255.42,123,premium
19423,2023-07-12,5,10:28,29,"friends,search,discover,groups,messages,feed,profile",16,1,1,0,,90,tablet,Android 12,Africa,friend,107,4,93.42,182,enterprise
19424,2023-06-18,6,19:09,24,"analytics,home,help,feed,library,groups,messages,notifications,profile",10,1,1,1,2023-07-14,89,tablet,macOS 14,Oceania,friend,1362,4,159.5,20,free_tier
19425,2023-04-28,4,00:37,62,"home,analytics,friends,checkout",5,0,1,1,2023-05-14,63,desktop,iOS 16,Oceania,paid_ad,1490,1,59.55,227,premium
19426,2023-01-06,5,06:16,50,"discover,groups,settings,search,home,feed",3,1,0,1,2023-01-17,63,desktop,iOS 17,South America,social_media,1640,2,153.91,286,enterprise
19427,2023-11-27,2,23:47,59,"discover,home,search,library,profile,groups,help",11,1,0,0,,23,mobile,macOS 14,Africa,social_media,1341,0,0.0,200,basic
19428,2023-05-12,1,13:56,49,"groups,search,profile",2,1,0,0,,28,tablet,iOS 16,Europe,email,1448,0,0.0,53,enterprise
